ORF,Ribo_Prints,RNA_Prints,length
NM_152384,174,56,3157
NM_152385,2,4,5346
NM_152386,11,7,1200
NM_152387,47,25,2937
NM_152388,75,109,5592
NM_152390,3,2,1687
NM_152391,11,18,1828
NM_152392,40,48,3031
NM_152393,3,0,2419
NM_152395,147,45,6117
NM_152396,24,18,2621
NM_152399,5,4,2316
NM_152400,29,14,2726
NM_152401,1,0,861
NM_152402,22,8,2027
NM_152403,16,11,4870
NM_152404,8,0,2878
NM_152405,122,49,9129
NM_152406,48,33,4212
NM_152407,124,153,4105
NM_152408,26,14,1960
NM_152409,67,89,4896
NM_152410,6,0,1620
NM_152411,58,65,3268
NM_152414,35,4,3397
NM_152415,66,20,4585
NM_152416,43,16,1804
NM_152417,37,9,2415
NM_152419,82,41,5214
NM_152420,86,27,2193
NM_152421,290,317,2334
NM_152422,25,24,4435
NM_152423,10,4,4309
NM_152424,74,27,8443
NM_152426,35,17,2503
NM_152429,53,10,2564
NM_152431,1,1,3199
NM_152432,10,3,4752
NM_152433,10,4,4030
NM_152434,33,11,3279
NM_152435,3,2,2136
NM_152436,1,8,1768
NM_152437,240,240,4324
NM_152438,169,51,3922
NM_152440,11,11,2600
NM_152441,121,63,2111
NM_152442,1,0,1885
NM_152443,3,1,1878
NM_152444,83,15,2594
NM_152445,18,19,3596
NM_152446,14,20,4457
NM_152447,5,7,3732
NM_152449,3,5,2912
NM_152450,10,6,3468
NM_152455,37,28,5607
NM_152457,10,6,5508
NM_152458,8,18,3265
NM_152459,7,2,1907
NM_152460,4,3,2525
NM_152463,124,47,2315
NM_152464,87,57,3148
NM_152465,1,1,1619
NM_152467,2,1,2009
NM_152468,5,0,4419
NM_152470,8,5,5276
NM_152473,1,7,2490
NM_152475,24,16,4703
NM_152476,1,0,2802
NM_152477,4,5,2023
NM_152478,2,0,2590
NM_152482,85,88,2257
NM_152484,12,9,4058
NM_152485,17,27,4855
NM_152486,191,100,2554
NM_152487,48,24,6820
NM_152490,118,91,4748
NM_152491,4,0,2183
NM_152492,1,0,2174
NM_152493,210,32,3106
NM_152495,4,1,2372
NM_152496,41,72,2399
NM_152498,15,0,3037
NM_152499,6,5,1461
NM_152503,8,0,3454
NM_152504,5,2,1659
NM_152505,1,0,2364
NM_152510,2,0,1895
NM_152511,4,9,3052
NM_152513,1,0,4006
NM_152515,24,11,4790
NM_152516,28,13,713
NM_152517,49,16,2644
NM_152519,16,7,4743
NM_152520,19,12,3286
NM_152522,244,76,2826
NM_152523,34,246,3659
NM_152524,24,37,4542
NM_152526,27,9,7988
NM_152527,32,18,4398
NM_152528,36,15,1820
NM_152529,40,42,7404
NM_152531,99,51,2721
NM_152534,5,1,4201
NM_152536,2,0,5897
NM_152540,79,28,3174
NM_152542,111,92,6590
NM_152544,35,26,2846
NM_152545,14,7,2962
NM_152546,31,18,2836
NM_152547,17,10,3500
NM_152548,1,0,1563
NM_152549,15,10,2542
NM_152550,3,2,3043
NM_152551,40,66,4173
NM_152553,7,21,4611
NM_152556,27,14,3942
NM_152557,318,75,3797
NM_152558,52,50,6870
NM_152559,3,4,930
NM_152562,111,48,3720
NM_152563,22,13,2009
NM_152564,56,23,14025
NM_152565,5,9,2370
NM_152568,1,0,551
NM_152569,14,4,2786
NM_152571,4,2,2573
NM_152572,13,2,2106
NM_152573,68,41,5576
NM_152574,27,5,3261
NM_152581,39,21,3209
NM_152586,62,68,6163
NM_152587,3,0,1033
NM_152588,32,18,4842
NM_152592,23,9,3275
NM_152594,3,14,7255
NM_152595,3,6,2318
NM_152596,4,0,2994
NM_152597,5,1,2813
NM_152600,175,43,2168
NM_152601,41,13,4899
NM_152603,5,2,2701
NM_152604,4,4,1694
NM_152606,6,6,3265
NM_152608,262,168,4009
NM_152609,53,32,5233
NM_152611,1,0,2955
NM_152612,6,0,2192
NM_152615,4,17,4377
NM_152617,91,19,5344
NM_152618,2,14,3244
NM_152621,12,39,6232
NM_152622,32,32,5204
NM_152624,297,52,10198
NM_152626,21,23,3220
NM_152633,31,22,2887
NM_152634,6,3,3232
NM_152636,34,8,4416
NM_152637,71,6,1505
NM_152640,130,35,2092
NM_152641,151,52,8466
NM_152643,34,3,6773
NM_152647,10,0,1994
NM_152652,141,39,3234
NM_152653,73,33,1760
NM_152654,9,5,1732
NM_152655,61,12,6822
NM_152657,3,0,2154
NM_152658,16,11,1825
NM_152660,66,64,3357
NM_152663,101,22,7591
NM_152667,45,51,3799
NM_152670,2,0,796
NM_152671,40,9,2037
NM_152673,5,0,2078
NM_152677,5,0,2246
NM_152678,101,76,4658
NM_152679,24,0,2118
NM_152682,33,8,2635
NM_152683,12,17,2296
NM_152686,51,63,5102
NM_152688,2,0,2300
NM_152692,87,19,1904
NM_152695,23,19,4059
NM_152696,135,83,3427
NM_152697,25,6,2521
NM_152698,2,2,6252
NM_152699,47,71,6307
NM_152701,42,8,17184
NM_152703,1,0,7155
NM_152705,85,126,2043
NM_152707,16,18,2246
NM_152709,29,0,3381
NM_152710,28,0,1583
NM_152713,791,254,4226
NM_152715,43,26,4029
NM_152716,158,63,4127
NM_152718,10,1,3536
NM_152719,1,0,1621
NM_152720,56,12,2415
NM_152723,7,5,2434
NM_152724,225,74,3641
NM_152726,134,26,1933
NM_152727,63,66,2238
NM_152729,153,43,3129
NM_152730,39,7,5121
NM_152731,2,5,2698
NM_152733,35,24,8486
NM_152734,104,155,6751
NM_152735,117,70,2711
NM_152736,25,23,2432
NM_152737,4,16,3413
NM_152739,144,55,2057
NM_152740,227,50,1998
NM_152742,59,10,2591
NM_152743,536,169,3013
NM_152744,109,11,10396
NM_152748,40,11,6436
NM_152749,2,4,1656
NM_152750,8,8,6500
NM_152751,22,0,2392
NM_152753,15,6,7713
NM_152754,16,9,6258
NM_152755,37,15,1467
NM_152756,25,53,9541
NM_152758,33,8,5164
NM_152760,3,0,1705
NM_152761,5,0,1547
NM_152766,655,134,481
NM_152769,23,12,2564
NM_152772,49,6,2230
NM_152773,30,21,679
NM_152775,8,2,2896
NM_152778,47,35,4545
NM_152780,47,18,4028
NM_152783,109,22,2622
NM_152787,46,30,6787
NM_152788,3,0,4933
NM_152789,53,31,2371
NM_152791,17,34,8547
NM_152792,11,1,2174
NM_152793,44,77,5814
NM_152794,9,10,5884
NM_152795,3,3,5852
NM_152796,2,4,1761
NM_152827,345,89,1664
NM_152829,106,71,2616
NM_152830,7,0,3264
NM_152832,86,33,1409
NM_152833,421,128,2845
NM_152834,84,80,2124
NM_152835,12,12,4153
NM_152836,3,6,3210
NM_152837,1,0,3123
NM_152838,548,153,6670
NM_152841,109,83,4762
NM_152850,238,69,2465
NM_152854,14,6,1567
NM_152856,520,122,3168
NM_152857,79,26,1716
NM_152858,76,16,1848
NM_152862,536,197,1505
NM_152866,1,1,3594
NM_152868,15,0,2064
NM_152871,6,1,2626
NM_152872,2,3,2664
NM_152879,123,67,6294
NM_152880,84,30,4153
NM_152881,81,20,3883
NM_152882,95,27,4105
NM_152888,1,0,6359
NM_152889,18,3,1784
NM_152890,6,3,6500
NM_152891,1,0,1694
NM_152892,340,94,2198
NM_152896,38,61,3621
NM_152897,36,8,1921
NM_152899,10,5,1795
NM_152900,138,34,7221
NM_152902,295,104,3119
NM_152903,138,74,5228
NM_152904,29,13,4973
NM_152905,58,25,3960
NM_152906,3,3,2312
NM_152909,13,11,4514
NM_152910,24,12,17307
NM_152911,36,8,1857
NM_152912,70,38,1037
NM_152913,7,27,3029
NM_152914,100,65,4785
NM_152924,163,112,8735
NM_152925,56,17,2021
NM_152926,55,16,1979
NM_152927,96,14,2106
NM_152928,62,17,2074
NM_152932,35,26,1708
NM_152943,6,1,5861
NM_152945,31,11,1815
NM_152988,214,43,3751
NM_152989,19,0,4549
NM_152992,105,6,1322
NM_152994,22,8,3143
NM_152995,99,22,3763
NM_152996,13,9,3259
NM_152998,135,143,2591
NM_152999,26,3,6920
NM_153000,10,3,2562
NM_153001,559,180,1821
NM_153005,46,26,1787
NM_153006,12,3,2072
NM_153007,1,0,1149
NM_153013,43,42,3768
NM_153015,8,2,2087
NM_153018,1,0,4995
NM_153020,3,0,2396
NM_153023,7,6,6699
NM_153025,8,3,1439
NM_153026,43,14,4321
NM_153027,2,0,2174
NM_153028,3,4,2151
NM_153029,104,42,7106
NM_153033,31,52,5051
NM_153034,15,14,3496
NM_153035,43,114,6031
NM_153042,127,59,3875
NM_153045,65,99,4356
NM_153047,124,81,3023
NM_153048,61,73,2959
NM_153050,93,75,8908
NM_153051,116,69,8881
NM_153182,133,58,4875
NM_153183,54,15,2001
NM_153186,60,24,5335
NM_153188,635,138,8546
NM_153200,339,144,700
NM_153201,3815,1351,2001
NM_153207,134,9,5660
NM_153208,4,0,3482
NM_153209,14,0,3643
NM_153210,41,19,4164
NM_153211,40,37,4887
NM_153213,11,7,3029
NM_153218,14,3,4099
NM_153219,33,11,1133
NM_153221,124,36,4199
NM_153223,36,33,4711
NM_153225,9,8,3798
NM_153226,46,8,2400
NM_153228,1,0,2426
NM_153229,4,0,2732
NM_153232,271,38,1392
NM_153234,10,3,3967
NM_153235,1,0,4684
NM_153240,52,30,5398
NM_153244,8,5,1714
NM_153246,38,4,3580
NM_153247,57,18,2888
NM_153251,102,87,5340
NM_153252,95,73,12793
NM_153253,176,43,3630
NM_153254,18,0,2113
NM_153255,23,16,2490
NM_153256,124,22,3333
NM_153259,31,21,3053
NM_153260,54,36,2415
NM_153261,44,27,2169
NM_153263,18,13,4082
NM_153264,3,0,8880
NM_153265,41,15,3255
NM_153266,10,2,2530
NM_153268,10,3,2063
NM_153269,23,16,1604
NM_153270,1,0,3039
NM_153271,56,22,3233
NM_153273,207,156,4468
NM_153274,2,0,2096
NM_153280,3441,654,3527
NM_153281,10,0,2329
NM_153282,1,0,1972
NM_153321,92,16,1818
NM_153322,34,11,1740
NM_153326,330,122,1452
NM_153329,224,81,3106
NM_153331,31,13,1833
NM_153332,59,31,4615
NM_153333,162,115,1212
NM_153334,242,61,3508
NM_153335,45,14,2772
NM_153336,43,7,1706
NM_153338,3,1,2549
NM_153339,317,141,1240
NM_153340,38,26,2382
NM_153341,62,31,2687
NM_153343,11,12,3936
NM_153346,2,7,4632
NM_153347,13,6,3651
NM_153348,57,50,4855
NM_153350,40,11,3543
NM_153353,38,15,1744
NM_153354,39,22,2625
NM_153356,3,0,1249
NM_153357,1,0,1803
NM_153358,44,15,2495
NM_153360,1,0,3423
NM_153361,3,0,2470
NM_153362,4,8,2501
NM_153363,3,0,1567
NM_153365,52,26,4588
NM_153366,13,2,12343
NM_153367,68,60,4931
NM_153368,2,2,1580
NM_153369,63,40,3918
NM_153370,3,0,2190
NM_153371,48,28,4804
NM_153372,3,5,2715
NM_153373,70,79,2098
NM_153374,13,3,1692
NM_153376,6,0,2153
NM_153377,102,81,4080
NM_153380,12,11,4248
NM_153426,39,10,3244
NM_153427,29,13,3106
NM_153432,14,2,2301
NM_153433,24,30,3912
NM_153435,49,16,3805
NM_153436,10,1,2125
NM_153437,14,4,2391
NM_153439,7,2,2157
NM_153440,5,3,2171
NM_153442,3,1,10304
NM_153447,2,0,3883
NM_153448,35,4,1480
NM_153450,67,17,1514
NM_153451,50,26,2527
NM_153456,21,8,7804
NM_153460,3,0,2433
NM_153461,4,1,2622
NM_153464,2391,635,3285
NM_153477,253,108,777
NM_153480,1,0,2702
NM_153481,11,5,2566
NM_153483,16,0,2721
NM_153485,671,240,4592
NM_153486,27,2,2072
NM_153487,30,11,8907
NM_153488,1,0,1616
NM_153490,1,0,1715
NM_153497,191,61,1994
NM_153498,46,33,8093
NM_153499,18,15,5560
NM_153500,16,15,5431
NM_153603,123,43,2937
NM_153605,60,49,10752
NM_153607,7,19,7782
NM_153608,6,8,2481
NM_153611,90,18,3042
NM_153613,133,67,1908
NM_153614,2,0,1875
NM_153616,2,2,5874
NM_153617,1,2,5931
NM_153618,5,2,6099
NM_153619,2,0,5909
NM_153620,16,19,2344
NM_153631,94,8,3396
NM_153633,79,20,1666
NM_153634,41,18,3461
NM_153635,1,0,2049
NM_153636,18,8,2432
NM_153638,133,65,2280
NM_153640,42,42,1763
NM_153645,100,47,5049
NM_153646,20,22,9745
NM_153647,15,20,9761
NM_153648,9,11,9647
NM_153649,101,39,3212
NM_153676,11,8,3246
NM_153681,62,19,911
NM_153682,71,11,804
NM_153685,30,0,2367
NM_153686,25,13,3571
NM_153687,66,19,3162
NM_153688,34,26,3288
NM_153689,37,15,3728
NM_153690,40,14,3145
NM_153693,46,48,2078
NM_153695,79,32,3702
NM_153697,4,0,1638
NM_153698,54,27,1225
NM_153700,1,0,5515
NM_153701,9,26,1973
NM_153702,71,57,4409
NM_153704,63,22,4726
NM_153705,195,155,4311
NM_153711,10,0,3539
NM_153712,131,157,5163
NM_153713,256,128,3997
NM_153714,5,0,2943
NM_153717,37,8,6430
NM_153718,419,71,3264
NM_153719,482,103,3419
NM_153741,408,80,385
NM_153742,283,57,2008
NM_153746,56,24,2742
NM_153747,66,33,1477
NM_153759,40,6,3608
NM_153768,11,2,2314
NM_153769,11,6,1411
NM_153770,2,0,937
NM_153809,6,5,6216
NM_153810,158,101,6740
NM_153811,7,13,1649
NM_153812,136,39,3670
NM_153813,107,10,3241
NM_153815,4,0,4840
NM_153816,65,24,3749
NM_153818,123,85,2074
NM_153819,15,3,2310
NM_153824,1042,629,1888
NM_153826,37,27,3255
NM_153827,310,24,5017
NM_153828,628,148,2385
NM_153831,162,90,4553
NM_153832,36,22,8214
NM_153834,2,0,9931
NM_153835,1,0,4118
NM_153836,2,1,3488
NM_153837,3,0,3760
NM_153840,7,0,5468
NM_170587,1,1,2105
NM_170589,92,36,7685
NM_170600,2,1,3154
NM_170601,88,40,2907
NM_170606,247,95,16862
NM_170607,134,102,2562
NM_170662,58,16,3976
NM_170663,238,52,4930
NM_170665,975,123,8314
NM_170674,16,5,3335
NM_170675,10,6,3260
NM_170676,7,2,3239
NM_170677,3,0,3356
NM_170678,5,3,1126
NM_170679,339,95,2013
NM_170681,101,46,2420
NM_170686,143,67,5429
NM_170691,153,73,3108
NM_170692,140,42,10881
NM_170695,5,3,2249
NM_170696,140,58,3489
NM_170697,51,58,3207
NM_170706,6,0,5448
NM_170707,192,77,3227
NM_170708,207,57,3137
NM_170709,66,19,4096
NM_170710,26,31,7521
NM_170711,925,188,2293
NM_170712,61,40,1659
NM_170713,109,41,1753
NM_170714,56,55,1961
NM_170721,113,24,2143
NM_170725,13,18,2709
NM_170726,90,41,2370
NM_170735,1,0,4755
NM_170736,5,0,3061
NM_170738,214,120,1527
NM_170739,305,98,1699
NM_170740,180,90,5170
NM_170743,46,36,4563
NM_170744,290,99,6890
NM_170746,110,128,1294
NM_170750,365,101,1495
NM_170754,20,12,4861
NM_170771,3,194,2396
NM_170774,14,36,5285
NM_170776,1,0,2670
NM_170782,15,2,11941
NM_170783,41,12,878
NM_170784,53,61,2960
NM_171825,2,0,4871
NM_171827,4,0,2801
NM_171846,11,26,3011
NM_171982,20,20,4230
NM_171997,47,7,2998
NM_171998,29,24,3512
NM_171999,83,8,5550
NM_172000,2,1,2500
NM_172002,83,31,1088
NM_172003,24,21,1827
NM_172016,11,16,3563
NM_172020,742,56,5481
NM_172027,15,22,1976
NM_172037,365,112,3963
NM_172056,23,8,3539
NM_172057,10,2,3195
NM_172058,9,2,3918
NM_172059,3,11,3635
NM_172060,8,7,3790
NM_172069,41,25,6954
NM_172070,158,40,7953
NM_172071,23,17,11126
NM_172078,2,2,4214
NM_172079,2,1,4142
NM_172081,3,2,4097
NM_172082,1,1,4064
NM_172083,4,1,4025
NM_172084,1,1,3935
NM_172089,10,0,1864
NM_172095,5,0,1947
NM_172103,42,15,5624
NM_172105,54,27,5693
NM_172106,95,85,3197
NM_172107,80,75,3251
NM_172108,110,70,3158
NM_172109,126,82,1425
NM_172110,9,4,2465
NM_172114,30,12,2481
NM_172115,31,7,2439
NM_172127,27,23,5820
NM_172128,18,21,5776
NM_172129,16,5,2472
NM_172130,4,2,4166
NM_172163,43,0,3937
NM_172165,8,9,2783
NM_172166,13,6,2780
NM_172169,10,13,3731
NM_172170,27,14,3704
NM_172171,28,15,3818
NM_172173,11,20,3662
NM_172175,6,1,2323
NM_172177,195,155,3142
NM_172193,8,0,2691
NM_172195,252,45,1719
NM_172198,2,0,2636
NM_172200,1,15,1548
NM_172206,94,57,3500
NM_172207,88,25,2458
NM_172208,40,3,2003
NM_172209,66,20,3497
NM_172210,29,4,1743
NM_172211,18,12,3340
NM_172212,20,0,2772
NM_172214,6,9,2967
NM_172215,17,11,2838
NM_172216,18,15,5474
NM_172217,2,0,8065
NM_172218,35,1,3749
NM_172225,30,17,2869
NM_172226,26,20,4906
NM_172229,30,24,2057
NM_172230,293,29,3051
NM_172231,133,39,2089
NM_172232,32,17,8177
NM_172236,189,35,1507
NM_172240,40,42,3236
NM_172242,8,0,2473
NM_172245,2,1,1829
NM_172246,1,3,1674
NM_172247,4,0,1588
NM_172249,5,0,1456
NM_172250,12,2,5943
NM_172251,215,72,623
NM_172311,35,0,3830
NM_172312,2,0,2009
NM_172315,5,3,2832
NM_172316,12,4,3122
NM_172341,317,78,834
NM_172344,47,20,3791
NM_172349,321,334,12198
NM_172350,46,14,3146
NM_172351,61,16,3348
NM_172352,39,12,3303
NM_172353,36,26,3210
NM_172359,48,20,3300
NM_172361,36,15,3168
NM_172364,2,0,5343
NM_172365,1,0,1406
NM_172366,14,4,1346
NM_172373,86,11,3739
NM_172374,1,6,2347
NM_172375,2,0,3757
NM_172387,10,1,4657
NM_172388,25,1,3625
NM_172389,10,5,4350
NM_172390,14,7,2965
NM_173039,6,2,2153
NM_173050,7,2,3868
NM_173054,173,11,11565
NM_173060,82,60,4292
NM_173064,29,27,4476
NM_173065,44,27,4432
NM_173073,15,26,2246
NM_173074,112,27,1133
NM_173075,26,12,8906
NM_173079,126,53,3828
NM_173081,13,0,3747
NM_173082,134,22,6998
NM_173083,124,55,3345
NM_173084,56,47,3876
NM_173086,1,0,2289
NM_173092,8,5,3017
NM_173156,151,142,5926
NM_173157,36,21,2529
NM_173163,137,152,6421
NM_173165,132,170,6332
NM_173174,13,13,4720
NM_173175,8,0,3941
NM_173176,5,3,4152
NM_173177,27,15,1194
NM_173179,23,37,2504
NM_173199,9,0,2588
NM_173200,14,4,5706
NM_173201,20,3,3494
NM_173206,58,5,4573
NM_173207,2,2,1483
NM_173208,10,3,1875
NM_173209,3,1,1691
NM_173211,1,2,1354
NM_173214,38,36,13309
NM_173215,37,11,5311
NM_173216,35,32,4604
NM_173217,32,13,3947
NM_173344,41,31,6768
NM_173348,27,19,3132
NM_173354,57,13,4703
NM_173359,19,30,6170
NM_173362,9,3,2702
NM_173454,61,46,3779
NM_173462,1,12,5833
NM_173464,6,2,3587
NM_173465,9,1,3063
NM_173467,187,69,2059
NM_173468,105,27,6965
NM_173469,41,16,3098
NM_173470,262,120,3648
NM_173471,71,34,2673
NM_173473,158,44,3243
NM_173474,44,31,1219
NM_173475,21,28,2868
NM_173477,17,18,3568
NM_173480,23,12,2003
NM_173483,13,1,2609
NM_173484,4,0,3128
NM_173485,8,13,12187
NM_173487,41,21,1861
NM_173488,3,0,2689
NM_173490,48,4,1266
NM_173491,49,95,6584
NM_173494,8,8,1652
NM_173496,33,11,5206
NM_173497,13,8,2234
NM_173500,33,22,5625
NM_173502,8,3,2839
NM_173503,2,0,1544
NM_173505,2,1,3361
NM_173508,8,2,3114
NM_173509,5,0,2909
NM_173510,232,156,3991
NM_173511,138,38,5773
NM_173514,118,30,2536
NM_173515,73,10,3228
NM_173516,2,0,1941
NM_173517,103,142,5896
NM_173518,2,1,5096
NM_173525,1,0,1143
NM_173527,2,2,1859
NM_173531,29,9,4470
NM_173535,1,4,2473
NM_173537,58,14,3583
NM_173540,114,18,2055
NM_173542,243,25,2832
NM_173543,31,16,3498
NM_173545,9,6,3849
NM_173546,37,31,1985
NM_173547,390,141,3439
NM_173548,69,39,2259
NM_173549,9,1,1550
NM_173550,4,5,4359
NM_173551,198,141,7177
NM_173552,148,54,4355
NM_173555,181,21,3798
NM_173557,9,4,1805
NM_173558,3,1,3045
NM_173560,2,2,3507
NM_173561,6,2,3128
NM_173562,119,200,5619
NM_173563,1,0,2270
NM_173564,7,4,3583
NM_173565,4,4,3106
NM_173566,291,86,10828
NM_173567,16,7,1443
NM_173569,119,64,14444
NM_173570,30,35,3776
NM_173573,14,4,2098
NM_173575,67,36,2119
NM_173576,6,10,3639
NM_173582,23,20,8513
NM_173584,13,0,1663
NM_173587,46,9,2604
NM_173588,2,0,4334
NM_173589,2,2,3217
NM_173593,45,29,3438
NM_173595,469,75,8656
NM_173598,23,3,17008
NM_173600,2,1,24831
NM_173601,78,33,7488
NM_173602,152,88,8715
NM_173607,67,25,2926
NM_173611,153,14,4388
NM_173614,1497,832,4253
NM_173615,1,1,4604
NM_173618,92,20,1185
NM_173620,87,40,2222
NM_173626,97,37,2920
NM_173627,41,16,2818
NM_173628,1,0,13723
NM_173630,74,35,7093
NM_173632,25,13,5292
NM_173633,37,3,1779
NM_173636,293,63,4730
NM_173637,1,0,1551
NM_173638,61,53,4272
NM_173641,1,5,2068
NM_173642,40,28,10569
NM_173647,158,52,2968
NM_173648,1,3,9127
NM_173649,3,0,2139
NM_173650,7,11,2008
NM_173653,3,5,3627
NM_173654,30,9,4414
NM_173655,3,0,1647
NM_173657,13,10,1952
NM_173659,467,148,1227
NM_173660,3,1,2566
NM_173664,100,58,2405
NM_173665,1,0,2262
NM_173666,49,22,5834
NM_173672,6,3,4128
NM_173674,80,30,1978
NM_173676,5,0,2367
NM_173678,5,3,2960
NM_173680,127,43,2275
NM_173681,12,0,4576
NM_173683,11,3,3758
NM_173685,47,39,1212
NM_173686,33,6,2037
NM_173687,13,1,1928
NM_173689,1,0,5645
NM_173690,42,39,12210
NM_173694,95,86,6118
NM_173701,777,211,2660
NM_173717,752,306,3801
NM_173728,1,0,4204
NM_173791,162,188,6484
NM_173793,127,81,1977
NM_173794,51,34,1170
NM_173797,50,30,3282
NM_173798,93,38,2283
NM_173799,1,2,2968
NM_173801,1,0,1632
NM_173802,4,3,2170
NM_173803,5,3,2238
NM_173804,2,2,1751
NM_173806,1,0,1080
NM_173809,29,20,2666
NM_173810,157,24,1139
NM_173811,8,8,1522
NM_173812,9,2,4057
NM_173814,65,40,12112
NM_173815,3,0,2282
NM_173822,13,43,9333
NM_173824,66,53,2630
NM_173825,12,19,3883
NM_173826,32,28,3684
NM_173827,36,19,4530
NM_173828,79,16,2583
NM_173829,80,28,6853
NM_173830,73,24,2517
NM_173831,15,3,2286
NM_173832,28,20,4797
NM_173833,4,1,4151
NM_173834,103,100,6282
NM_173843,1,0,1922
NM_173844,75,31,4997
NM_173849,22,7,1189
NM_173850,1,0,2061
NM_173852,937,167,547
NM_173854,215,74,5017
NM_173856,5,0,1311
NM_173860,8,4,849
NM_173872,201,131,6282
NM_174855,475,134,1230
NM_174858,4,1,3325
NM_174869,523,139,1723
NM_174871,330,66,1737
NM_174872,1,0,1591
NM_174873,1,0,1666
NM_174881,2,2,765
NM_174886,2,1,1672
NM_174887,9,14,996
NM_174889,107,38,719
NM_174890,14,33,3719
NM_174891,14,13,1890
NM_174893,257,109,899
NM_174894,423,206,850
NM_174896,1,0,1030
NM_174898,2,3,990
NM_174899,6,9,2815
NM_174900,18,7,2650
NM_174902,22,13,3895
NM_174905,37,26,1275
NM_174907,123,82,1462
NM_174908,94,27,8421
NM_174909,105,112,4587
NM_174911,525,263,5481
NM_174913,244,114,6043
NM_174914,27,3,2385
NM_174916,85,35,7745
NM_174917,132,26,3747
NM_174918,1,0,1308
NM_174919,12,1,1377
NM_174920,18,2,3300
NM_174921,29,8,1658
NM_174922,46,13,1988
NM_174923,82,32,1258
NM_174926,10,5,4105
NM_174928,9,11,872
NM_174929,162,18,5004
NM_174931,19,57,3906
NM_174933,178,122,2115
NM_174934,6,11,4579
NM_174936,2,0,3710
NM_174940,117,70,1626
NM_174942,16,17,5759
NM_174945,3,0,1711
NM_174953,7,1,4885
NM_174954,11,1,4872
NM_174955,6,2,4814
NM_174956,10,1,4827
NM_174957,4,1,4723
NM_174958,11,1,4233
NM_174963,2,0,2470
NM_174964,1,4,2308
NM_174965,2,1,1667
NM_174966,1,5,1969
NM_174967,3,0,1622
NM_174968,2,2,2425
NM_174969,2,2,2215
NM_174971,3,1,2377
NM_174976,14,6,3408
NM_174977,9,14,2517
NM_174983,252,107,2135
NM_175038,42,18,5476
NM_175039,96,83,1691
NM_175040,75,74,1604
NM_175052,2,0,1865
NM_175054,1240,309,412
NM_175055,3139,623,452
NM_175058,36,7,4808
NM_175060,1,0,2371
NM_175061,38,3,3199
NM_175062,14,3,2216
NM_175063,477,332,2211
NM_175065,1711,374,448
NM_175066,214,75,4717
NM_175069,13,7,2036
NM_175073,10,6,2106
NM_175075,5,2,3423
NM_175077,2,5,2504
NM_175085,653,70,2193
NM_175566,1,0,5816
NM_175573,729,235,1476
NM_175605,31,8,3160
NM_175607,1,0,5161
NM_175609,136,45,3302
NM_175610,108,23,7710
NM_175614,774,110,803
NM_175617,1,0,506
NM_175623,8,5,9646
NM_175624,20,8,9412
NM_175625,10,8,9546
NM_175629,63,6,4395
NM_175630,12,4,1775
NM_175634,2,2,7545
NM_175636,1,0,7319
NM_175709,16,15,3962
NM_175710,7,2,1837
NM_175722,1,0,2537
NM_175726,1,0,5739
NM_175732,185,81,2631
NM_175734,6,0,1649
NM_175735,1,0,868
NM_175736,67,32,11192
NM_175737,15,6,6079
NM_175739,1,0,1841
NM_175741,1,0,4196
NM_175743,1,0,2026
NM_175744,284,138,1397
NM_175748,135,99,3694
NM_175767,96,99,8972
NM_175839,29,9,2233
NM_175840,20,10,2074
NM_175841,10,0,1138
NM_175842,12,13,2164
NM_175848,99,11,4276
NM_175849,89,29,4087
NM_175850,56,27,4255
NM_175852,410,259,4796
NM_175854,132,50,5632
NM_175856,25,4,3492
NM_175859,67,25,3962
NM_175861,42,49,8832
NM_175866,100,128,8535
NM_175868,7,3,1762
NM_175871,55,23,1662
NM_175872,21,10,3888
NM_175873,78,18,3474
NM_175874,8,0,1126
NM_175875,100,42,3331
NM_175876,189,81,5142
NM_175882,1,1,2183
NM_175883,4,17,3224
NM_175884,93,31,4424
NM_175885,5,0,1861
NM_175886,200,12,1087
NM_175887,8,2,1678
NM_175888,54,32,2776
NM_175900,1,2,2596
NM_175902,159,58,4513
NM_175907,93,60,7730
NM_175910,2,5,4731
NM_175913,1,0,2408
NM_175918,15,9,4443
NM_175920,71,18,4262
NM_175921,45,75,5222
NM_175931,3,2,4038
NM_175932,417,205,1763
NM_176071,11,16,8667
NM_176072,9,19,8736
NM_176096,230,138,1996
NM_176677,1,0,2081
NM_176783,315,7,1181
NM_176786,17,8,2157
NM_176787,65,34,4875
NM_176791,1,0,842
NM_176792,280,62,2151
NM_176793,195,37,767
NM_176794,185,28,894
NM_176795,103,71,1234
NM_176801,503,85,4081
NM_176805,145,104,1402
NM_176806,127,59,3720
NM_176811,23,15,3934
NM_176812,175,52,1647
NM_176814,88,25,4489
NM_176815,122,42,3927
NM_176816,22,19,3681
NM_176818,181,200,4248
NM_176819,2,4,4656
NM_176820,3,0,3484
NM_176824,122,34,3863
NM_176825,1,3,2828
NM_176863,581,320,3476
NM_176866,349,113,1367
NM_176867,204,55,1175
NM_176869,412,85,1673
NM_176870,2,0,440
NM_176871,33,19,4608
NM_176875,2,0,2183
NM_176877,71,51,8504
NM_176880,32,29,1303
NM_176889,13,3,1914
NM_176894,2,0,2769
NM_176895,97,17,1671
NM_177401,443,29,3793
NM_177402,7,3,7603
NM_177405,1,2,3711
NM_177417,47,30,1793
NM_177422,69,29,3387
