name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,proteinID,length
YNL062C,chrXIV,-,508775,510212,508775,510212,1,"508775,","510212,",GCD10,1437
YNL120C,chrXIV,-,401032,401518,401032,401518,1,"401032,","401518,",YNL120C,486
YNL097W-A,chrXIV,+,441430,441586,441430,441586,1,"441430,","441586,",YNL097W-A,156
YNL118C,chrXIV,-,402651,405564,402651,405564,1,"402651,","405564,",DCP2,2913
YNL091W,chrXIV,+,452407,456130,452407,456130,1,"452407,","456130,",NST1,3723
YNL097C-B,chrXIV,-,440796,440919,440796,440919,1,"440796,","440919,",YNL097C-B,123
YNL065W,chrXIV,+,503723,505484,503723,505484,1,"503723,","505484,",AQR1,1761
YNL115C,chrXIV,-,410118,412053,410118,412053,1,"410118,","412053,",YNL115C,1935
YNL071W,chrXIV,+,491522,492971,491522,492971,1,"491522,","492971,",LAT1,1449
YNL057W,chrXIV,+,516402,516735,516402,516735,1,"516402,","516735,",YNL057W,333
YNL098C,chrXIV,-,439601,440570,439601,440570,1,"439601,","440570,",RAS2,969
YNL082W,chrXIV,+,473390,476012,473390,476012,1,"473390,","476012,",PMS1,2622
YNL096C,chrXIV,-,443397,444315,443397,444315,2,"443397,444171,","443826,444315,",RPS7B,573
YNL102W,chrXIV,+,430086,434493,430086,434493,1,"430086,","434493,",POL1,4407
YNL081C,chrXIV,-,476187,476619,476187,476619,1,"476187,","476619,",SWS2,432
YNL061W,chrXIV,+,510539,512396,510539,512396,1,"510539,","512396,",NOP2,1857
YNL059C,chrXIV,-,512667,514935,512667,514935,1,"512667,","514935,",ARP5,2268
YNL121C,chrXIV,-,398683,400537,398683,400537,1,"398683,","400537,",TOM70,1854
YNL086W,chrXIV,+,466333,466642,466333,466642,1,"466333,","466642,",SNN1,309
YNL103W-A,chrXIV,+,426718,426808,426718,426808,1,"426718,","426808,",YNL103W-A,90
YNL088W,chrXIV,+,457703,461990,457703,461990,1,"457703,","461990,",TOP2,4287
YNL092W,chrXIV,+,450870,452073,450870,452073,1,"450870,","452073,",YNL092W,1203
YNL110C,chrXIV,-,417825,418488,417825,418488,1,"417825,","418488,",NOP15,663
YNL076W,chrXIV,+,483555,485310,483555,485310,1,"483555,","485310,",MKS1,1755
YNL106C,chrXIV,-,420943,424495,420943,424495,1,"420943,","424495,",INP52,3552
YNL067W-A,chrXIV,+,498537,498684,498537,498684,1,"498537,","498684,",YNL067W-A,147
YNL067W-B,chrXIV,+,499416,499557,499416,499557,1,"499416,","499557,",YNL067W-B,141
YNL099C,chrXIV,-,438566,439283,438566,439283,1,"438566,","439283,",OCA1,717
YNL085W,chrXIV,+,467130,469623,467130,469623,1,"467130,","469623,",MKT1,2493
YNL108C,chrXIV,-,419013,419826,419013,419826,1,"419013,","419826,",YNL108C,813
YNR007C,chrXIV,-,639181,640114,639181,640114,1,"639181,","640114,",ATG3,933
YNL019C,chrXIV,-,598375,599230,598375,599230,1,"598375,","599230,",YNL019C,855
YNL031C,chrXIV,-,575639,576050,575639,576050,1,"575639,","576050,",HHT2,411
YNL042W,chrXIV,+,548099,549290,548099,549290,1,"548099,","549290,",BOP3,1191
YNL045W,chrXIV,+,542962,544978,542962,544978,1,"542962,","544978,",LAP2,2016
YNL010W,chrXIV,+,613634,614360,613634,614360,1,"613634,","614360,",YNL010W,726
YNL003C,chrXIV,-,624974,625829,624974,625829,1,"624974,","625829,",PET8,855
YNL028W,chrXIV,+,578678,578996,578678,578996,1,"578678,","578996,",YNL028W,318
YNL007C,chrXIV,-,618506,619565,618506,619565,1,"618506,","619565,",SIS1,1059
YNL051W,chrXIV,+,532658,533870,532658,533870,1,"532658,","533870,",COG5,1212
YNR010W,chrXIV,+,643743,644193,643743,644193,1,"643743,","644193,",CSE2,450
YNL008C,chrXIV,-,616210,618241,616210,618241,1,"616210,","618241,",ASI3,2031
YNL035C,chrXIV,-,568521,569691,568521,569691,1,"568521,","569691,",YNL035C,1170
YNL021W,chrXIV,+,593226,595347,593226,595347,1,"593226,","595347,",HDA1,2121
YNL002C,chrXIV,-,626173,627142,626173,627142,1,"626173,","627142,",RLP7,969
YNR001W-A,chrXIV,+,631262,631481,631262,631481,1,"631262,","631481,",YNR001W-A,219
YNR006W,chrXIV,+,636985,638854,636985,638854,1,"636985,","638854,",VPS27,1869
YNL009W,chrXIV,+,614820,616083,614820,616083,1,"614820,","616083,",IDP3,1263
YNL032W,chrXIV,+,574505,575351,574505,575351,1,"574505,","575351,",SIW14,846
YNL015W,chrXIV,+,605383,605611,605383,605611,1,"605383,","605611,",PBI2,228
YNL052W,chrXIV,+,531724,532186,531724,532186,1,"531724,","532186,",COX5A,462
YNR001C,chrXIV,-,629621,631061,629621,631061,1,"629621,","631061,",CIT1,1440
YNL025C,chrXIV,-,584319,585291,584319,585291,1,"584319,","585291,",SSN8,972
YNL036W,chrXIV,+,559813,560479,559813,560479,1,"559813,","560479,",NCE103,666
YNL020C,chrXIV,-,595622,597539,595622,597539,1,"595622,","597539,",ARK1,1917
YNL016W,chrXIV,+,602906,604268,602906,604268,1,"602906,","604268,",PUB1,1362
YNL044W,chrXIV,+,545267,545877,545267,545877,2,"545267,545370,","545291,545877,",YIP3,531
YNL038W,chrXIV,+,557019,557783,557019,557783,2,"557019,557684,","557610,557783,",GPI15,690
YNL042W-B,chrXIV,+,547112,547370,547112,547370,1,"547112,","547370,",YNL042W-B,258
YNL001W,chrXIV,+,627455,628616,627455,628616,1,"627455,","628616,",DOM34,1161
YNR009W,chrXIV,+,642689,643439,642689,643439,1,"642689,","643439,",NRM1,750
YNR014W,chrXIV,+,652464,653103,652464,653103,1,"652464,","653103,",YNR014W,639
YNL006W,chrXIV,+,620066,620978,620066,620978,1,"620066,","620978,",LST8,912
YNR005C,chrXIV,-,636930,637335,636930,637335,1,"636930,","637335,",YNR005C,405
YNL040W,chrXIV,+,553379,554750,553379,554750,1,"553379,","554750,",YNL040W,1371
YNL012W,chrXIV,+,609685,611665,609685,611665,2,"609685,609874,","609790,611665,",SPO1,1896
YNL053W,chrXIV,+,529941,531411,529941,531411,1,"529941,","531411,",MSG5,1470
YNR011C,chrXIV,-,644319,646950,644319,646950,1,"644319,","646950,",PRP2,2631
YNL024C,chrXIV,-,587106,587847,587106,587847,1,"587106,","587847,",YNL024C,741
YNL024C-A,chrXIV,-,586601,586820,586601,586820,1,"586601,","586820,",KSH1,219
YNL005C,chrXIV,-,621312,622428,621312,622428,1,"621312,","622428,",MRP7,1116
YNL011C,chrXIV,-,611835,613170,611835,613170,1,"611835,","613170,",YNL011C,1335
YNL033W,chrXIV,+,572998,573853,572998,573853,1,"572998,","573853,",YNL033W,855
YNL023C,chrXIV,-,588262,591160,588262,591160,1,"588262,","591160,",FAP1,2898
YNL047C,chrXIV,-,539910,541881,539910,541881,1,"539910,","541881,",SLM2,1971
YNL041C,chrXIV,-,549467,551987,549467,551987,1,"549467,","551987,",COG6,2520
YNL013C,chrXIV,-,609132,609510,609132,609510,1,"609132,","609510,",YNL013C,378
YNL030W,chrXIV,+,576726,577038,576726,577038,1,"576726,","577038,",HHF2,312
YNL027W,chrXIV,+,579579,581616,579579,581616,1,"579579,","581616,",CRZ1,2037
YNL017C,chrXIV,-,602137,602476,602137,602476,1,"602137,","602476,",YNL017C,339
YNL037C,chrXIV,-,557919,559002,557919,559002,1,"557919,","559002,",IDH1,1083
YNL039W,chrXIV,+,555047,556832,555047,556832,1,"555047,","556832,",BDP1,1785
YNR015W,chrXIV,+,653386,654541,653386,654541,1,"653386,","654541,",SMM1,1155
YNR008W,chrXIV,+,640395,642381,640395,642381,1,"640395,","642381,",LRO1,1986
YNL034W,chrXIV,+,570476,572315,570476,572315,1,"570476,","572315,",YNL034W,1839
YNL018C,chrXIV,-,599935,601774,599935,601774,1,"599935,","601774,",YNL018C,1839
YNL022C,chrXIV,-,591426,592899,591426,592899,1,"591426,","592899,",RCM1,1473
YNL043C,chrXIV,-,545588,545909,545588,545909,1,"545588,","545909,",YNL043C,321
YNL050C,chrXIV,-,534078,534982,534078,534982,2,"534078,534965,","534874,534982,",YNL050C,813
YNL048W,chrXIV,+,538172,539819,538172,539819,1,"538172,","539819,",ALG11,1647
YNR003C,chrXIV,-,634343,635297,634343,635297,1,"634343,","635297,",RPC34,954
YNR003W-A,chrXIV,+,634419,634518,634419,634518,1,"634419,","634518,",YNR003W-A,99
YNL029C,chrXIV,-,577204,578773,577204,578773,1,"577204,","578773,",KTR5,1569
YNR013C,chrXIV,-,649027,651712,649027,651712,1,"649027,","651712,",PHO91,2685
YNR004W,chrXIV,+,635942,636383,635942,636383,1,"635942,","636383,",SWM2,441
YNR012W,chrXIV,+,647431,648937,647431,648937,1,"647431,","648937,",URK1,1506
YNL004W,chrXIV,+,622914,624621,622914,624621,2,"622914,623286,","622944,624621,",HRB1,1365
YNL046W,chrXIV,+,542303,542822,542303,542822,1,"542303,","542822,",YNL046W,519
YNL054W,chrXIV,+,526085,529583,526085,529583,1,"526085,","529583,",VAC7,3498
YNL026W,chrXIV,+,581919,583374,581919,583374,1,"581919,","583374,",SAM50,1455
YNL049C,chrXIV,-,535280,537911,535280,537911,1,"535280,","537911,",SFB2,2631
YNL014W,chrXIV,+,606318,609453,606318,609453,1,"606318,","609453,",HEF3,3135
YNR002C,chrXIV,-,633007,633856,633007,633856,1,"633007,","633856,",ATO2,849
YNR020C,chrXIV,-,667409,668222,667409,668222,1,"667409,","668222,",ATP23,813
YNR067C,chrXIV,-,755745,759099,755745,759099,1,"755745,","759099,",DSE4,3354
YNR075W,chrXIV,+,779915,781040,779915,781040,1,"779915,","781040,",COS10,1125
YNR077C,chrXIV,-,783286,783541,783286,783541,1,"783286,","783541,",YNR077C,255
YNR069C,chrXIV,-,761122,762592,761122,762592,1,"761122,","762592,",BSC5,1470
YNR045W,chrXIV,+,706138,707608,706138,707608,1,"706138,","707608,",PET494,1470
YNR059W,chrXIV,+,736802,738545,736802,738545,1,"736802,","738545,",MNT4,1743
YNR017W,chrXIV,+,662912,663581,662912,663581,1,"662912,","663581,",TIM23,669
YNR018W,chrXIV,+,664269,664944,664269,664944,1,"664269,","664944,",RCF2,675
YNR035C,chrXIV,-,693018,694047,693018,694047,1,"693018,","694047,",ARC35,1029
YNR021W,chrXIV,+,668376,669591,668376,669591,1,"668376,","669591,",YNR021W,1215
YNR076W,chrXIV,+,781917,782280,781917,782280,1,"781917,","782280,",PAU6,363
YNR052C,chrXIV,-,719345,720647,719345,720647,1,"719345,","720647,",POP2,1302
YNR039C,chrXIV,-,697613,699431,697613,699431,1,"697613,","699431,",ZRG17,1818
YNR071C,chrXIV,-,770439,771468,770439,771468,1,"770439,","771468,",YNR071C,1029
YNR036C,chrXIV,-,694360,694822,694360,694822,1,"694360,","694822,",MRPS12,462
YNR062C,chrXIV,-,744359,745343,744359,745343,1,"744359,","745343,",YNR062C,984
YNR049C,chrXIV,-,713022,713655,713022,713655,1,"713022,","713655,",MSO1,633
YNR024W,chrXIV,+,672408,672969,672408,672969,1,"672408,","672969,",MPP6,561
YNR056C,chrXIV,-,731617,733303,731617,733303,1,"731617,","733303,",BIO5,1686
YNR029C,chrXIV,-,677198,678488,677198,678488,1,"677198,","678488,",YNR029C,1290
YNR019W,chrXIV,+,665338,667267,665338,667267,1,"665338,","667267,",ARE2,1929
YNR061C,chrXIV,-,742880,743540,742880,743540,1,"742880,","743540,",YNR061C,660
YNR032C-A,chrXIV,-,687242,687464,687242,687464,1,"687242,","687464,",HUB1,222
YNR066C,chrXIV,-,753724,755035,753724,755035,1,"753724,","755035,",YNR066C,1311
YNR043W,chrXIV,+,701894,703085,701894,703085,1,"701894,","703085,",MVD1,1191
YNR054C,chrXIV,-,723355,724306,723355,724306,1,"723355,","724306,",ESF2,951
YNR053C,chrXIV,-,721119,723112,721119,723112,2,"721119,722302,","721770,723112,",NOG2,1461
YNR072W,chrXIV,+,772656,774351,772656,774351,1,"772656,","774351,",HXT17,1695
YNR068C,chrXIV,-,760066,760885,760066,760885,1,"760066,","760885,",YNR068C,819
YNR044W,chrXIV,+,703698,705876,703698,705876,1,"703698,","705876,",AGA1,2178
YNR075C-A,chrXIV,-,781510,781603,781510,781603,1,"781510,","781603,",YNR075C-A,93
YNR047W,chrXIV,+,708522,711204,708522,711204,1,"708522,","711204,",FPK1,2682
YNR032W,chrXIV,+,686009,687116,686009,687116,1,"686009,","687116,",PPG1,1107
YNR048W,chrXIV,+,711629,712811,711629,712811,1,"711629,","712811,",YNR048W,1182
YNR037C,chrXIV,-,695051,695327,695051,695327,1,"695051,","695327,",RSM19,276
YNR027W,chrXIV,+,674922,675876,674922,675876,1,"674922,","675876,",BUD17,954
YNR050C,chrXIV,-,714047,715388,714047,715388,1,"714047,","715388,",LYS9,1341
YNR026C,chrXIV,-,673273,674689,673273,674689,1,"673273,","674689,",SEC12,1416
YNR073C,chrXIV,-,774791,776300,774791,776300,1,"774791,","776300,",YNR073C,1509
YNR030W,chrXIV,+,678798,680454,678798,680454,1,"678798,","680454,",ALG12,1656
YNR034W-A,chrXIV,+,692560,692857,692560,692857,1,"692560,","692857,",YNR034W-A,297
YNR028W,chrXIV,+,676176,677103,676176,677103,1,"676176,","677103,",CPR8,927
YNR023W,chrXIV,+,670417,672118,670417,672118,1,"670417,","672118,",SNF12,1701
YNR060W,chrXIV,+,739950,742110,739950,742110,1,"739950,","742110,",FRE4,2160
YNR033W,chrXIV,+,687634,689998,687634,689998,1,"687634,","689998,",ABZ1,2364
YNR055C,chrXIV,-,728425,730186,728425,730186,1,"728425,","730186,",HOL1,1761
YNR042W,chrXIV,+,701237,701666,701237,701666,1,"701237,","701666,",YNR042W,429
YNR065C,chrXIV,-,750349,753700,750349,753700,1,"750349,","753700,",YNR065C,3351
YNR034W,chrXIV,+,690320,691286,690320,691286,1,"690320,","691286,",SOL1,966
YNR040W,chrXIV,+,699689,700460,699689,700460,1,"699689,","700460,",YNR040W,771
YNR064C,chrXIV,-,749135,750008,749135,750008,1,"749135,","750008,",YNR064C,873
YNR051C,chrXIV,-,716779,718327,716779,718327,1,"716779,","718327,",BRE5,1548
YNR046W,chrXIV,+,707787,708195,707787,708195,1,"707787,","708195,",TRM112,408
YNR074C,chrXIV,-,777601,778738,777601,778738,1,"777601,","778738,",AIF1,1137
YNR058W,chrXIV,+,734290,735733,734290,735733,1,"734290,","735733,",BIO3,1443
YNR038W,chrXIV,+,695594,697484,695594,697484,1,"695594,","697484,",DBP6,1890
YNR022C,chrXIV,-,669773,670193,669773,670193,1,"669773,","670193,",MRPL50,420
YNR063W,chrXIV,+,746942,748766,746942,748766,1,"746942,","748766,",YNR063W,1824
YNR057C,chrXIV,-,733355,734069,733355,734069,1,"733355,","734069,",BIO4,714
YNR025C,chrXIV,-,672701,673061,672701,673061,1,"672701,","673061,",YNR025C,360
YNR031C,chrXIV,-,680693,685433,680693,685433,1,"680693,","685433,",SSK2,4740
YNR041C,chrXIV,-,700540,701659,700540,701659,1,"700540,","701659,",COQ2,1119
YNR070W,chrXIV,+,765374,769376,765374,769376,1,"765374,","769376,",PDR18,4002
YPR190C,chrXVI,-,917076,919041,917076,919041,1,"917076,","919041,",RPC82,1965
YPR124W,chrXVI,+,786207,787428,786207,787428,1,"786207,","787428,",CTR1,1221
YPL016W,chrXVI,+,521013,524958,521013,524958,1,"521013,","524958,",SWI1,3945
YPR045C,chrXVI,-,655139,656552,655139,656552,1,"655139,","656552,",THP3,1413
YPR123C,chrXVI,-,786140,786575,786140,786575,1,"786140,","786575,",YPR123C,435
YPL222W,chrXVI,+,130161,132228,130161,132228,1,"130161,","132228,",FMP40,2067
YPL085W,chrXVI,+,387066,393654,387066,393654,1,"387066,","393654,",SEC16,6588
YPL153C,chrXVI,-,261726,264192,261726,264192,1,"261726,","264192,",RAD53,2466
YPL269W,chrXVI,+,33012,34947,33012,34947,1,"33012,","34947,",KAR9,1935
YPL249C-A,chrXVI,-,75698,76239,75698,76239,2,"75698,76223,","75985,76239,",RPL36B,303
YPL244C,chrXVI,-,87013,88033,87013,88033,1,"87013,","88033,",HUT1,1020
YPL274W,chrXVI,+,22937,24701,22937,24701,1,"22937,","24701,",SAM3,1764
YPL258C,chrXVI,-,53497,55153,53497,55153,1,"53497,","55153,",THI21,1656
YPL262W,chrXVI,+,47335,48802,47335,48802,1,"47335,","48802,",FUM1,1467
YPL236C,chrXVI,-,101607,102702,101607,102702,1,"101607,","102702,",ENV7,1095
YPL254W,chrXVI,+,69484,70951,69484,70951,1,"69484,","70951,",HFI1,1467
YPL239W,chrXVI,+,99483,100086,99483,100086,1,"99483,","100086,",YAR1,603
YPL232W,chrXVI,+,107274,108147,107274,108147,1,"107274,","108147,",SSO1,873
YPL224C,chrXVI,-,126633,128088,126633,128088,1,"126633,","128088,",MMT2,1455
YPL271W,chrXVI,+,30078,30267,30078,30267,1,"30078,","30267,",ATP15,189
YPL248C,chrXVI,-,79710,82356,79710,82356,1,"79710,","82356,",GAL4,2646
YPL227C,chrXVI,-,120162,121167,120162,121167,1,"120162,","121167,",ALG5,1005
YPL266W,chrXVI,+,39120,40077,39120,40077,1,"39120,","40077,",DIM1,957
YPL257W-A,chrXVI,+,56747,58070,56747,58070,1,"56747,","58070,",YPL257W-A_CDS,1323
YPL280W,chrXVI,+,11886,12600,11886,12600,1,"11886,","12600,",HSP32,714
YPL243W,chrXVI,+,88516,90316,88516,90316,1,"88516,","90316,",SRP68,1800
YPL229W,chrXVI,+,117066,117687,117066,117687,1,"117066,","117687,",YPL229W,621
YPL261C,chrXVI,-,48995,49304,48995,49304,1,"48995,","49304,",YPL261C,309
YPL250C,chrXVI,-,74308,74719,74308,74719,1,"74308,","74719,",ICY2,411
YPL257W-B,chrXVI,+,56747,62016,56747,62016,2,"56747,58053,","58052,62016,",YPL257W-B_CDS,5268
YPL272C,chrXVI,-,26610,28164,26610,28164,1,"26610,","28164,",PBI1,1554
YPL268W,chrXVI,+,35235,37845,35235,37845,1,"35235,","37845,",PLC1,2610
YPL240C,chrXVI,-,96495,98625,96495,98625,1,"96495,","98625,",HSP82,2130
YPL247C,chrXVI,-,82624,84196,82624,84196,1,"82624,","84196,",YPL247C,1572
YPL237W,chrXVI,+,100495,101353,100495,101353,1,"100495,","101353,",SUI3,858
YPL255W,chrXVI,+,67724,68882,67724,68882,1,"67724,","68882,",BBP1,1158
YPL265W,chrXVI,+,41042,42869,41042,42869,1,"41042,","42869,",DIP5,1827
YPL234C,chrXVI,-,104945,105440,104945,105440,1,"104945,","105440,",VMA11,495
YPL283C,chrXVI,-,279,6007,279,6007,2,"279,5988,","5840,6007,",YRF1-7,5580
YPL242C,chrXVI,-,90621,95109,90621,95109,1,"90621,","95109,",IQG1,4488
YPL223C,chrXVI,-,128631,129138,128631,129138,1,"128631,","129138,",GRE1,507
YPL251W,chrXVI,+,73624,73927,73624,73927,1,"73624,","73927,",YPL251W,303
YPL250W-A,chrXVI,+,75701,75989,75701,75989,1,"75701,","75989,",YPL250W-A,288
YPL246C,chrXVI,-,84508,85297,84508,85297,1,"84508,","85297,",RBD2,789
YPL226W,chrXVI,+,121766,125357,121766,125357,1,"121766,","125357,",NEW1,3591
YPL230W,chrXVI,+,115218,116487,115311,116487,1,"115311,","116487,",USV1,1176
YPL225W,chrXVI,+,126005,126446,126005,126446,1,"126005,","126446,",YPL225W,441
YPL259C,chrXVI,-,51243,52671,51243,52671,1,"51243,","52671,",APM1,1428
YPL228W,chrXVI,+,118381,120031,118381,120031,1,"118381,","120031,",CET1,1650
YPL260W,chrXVI,+,49302,50958,49302,50958,1,"49302,","50958,",YPL260W,1656
YPL256C,chrXVI,-,64976,66614,64976,66614,1,"64976,","66614,",CLN2,1638
YPL278C,chrXVI,-,15052,15355,15052,15355,1,"15052,","15355,",YPL278C,303
YPL241C,chrXVI,-,95371,96258,95371,96258,2,"95371,96233,","96153,96258,",CIN2,807
YPL273W,chrXVI,+,25086,26064,25086,26064,1,"25086,","26064,",SAM4,978
YPL263C,chrXVI,-,44550,46506,44550,46506,1,"44550,","46506,",KEL3,1956
YPL252C,chrXVI,-,73362,73881,73362,73881,1,"73362,","73881,",YAH1,519
YPL264C,chrXVI,-,43282,44344,43282,44344,1,"43282,","44344,",YPL264C,1062
YPL282C,chrXVI,-,7932,8427,7932,8427,1,"7932,","8427,",PAU22,495
YPL235W,chrXVI,+,103231,104647,103231,104647,1,"103231,","104647,",RVB2,1416
YPL245W,chrXVI,+,85585,86950,85585,86950,1,"85585,","86950,",YPL245W,1365
YPL267W,chrXVI,+,38168,38798,38168,38798,1,"38168,","38798,",ACM1,630
YPL277C,chrXVI,-,15404,16868,15404,16868,1,"15404,","16868,",YPL277C,1464
YPL257W,chrXVI,+,63278,63860,63278,63860,1,"63278,","63860,",YPL257W,582
YPL279C,chrXVI,-,13227,14355,13227,14355,1,"13227,","14355,",FEX2,1128
YPL281C,chrXVI,-,9556,10870,9556,10870,1,"9556,","10870,",ERR2,1314
YPL238C,chrXVI,-,100473,100863,100473,100863,1,"100473,","100863,",YPL238C,390
YPL233W,chrXVI,+,106171,106822,106171,106822,1,"106171,","106822,",NSL1,651
YPL270W,chrXVI,+,30481,32803,30481,32803,1,"30481,","32803,",MDL2,2322
YPL249C,chrXVI,-,76668,79353,76668,79353,1,"76668,","79353,",GYP5,2685
YPL231W,chrXVI,+,108651,114315,108651,114315,1,"108651,","114315,",FAS2,5664
YPL283W-B,chrXVI,+,642,1125,642,1125,1,"642,","1125,",YPL283W-B,483
YPL283W-A,chrXVI,+,1425,2001,1425,2001,1,"1425,","2001,",YPL283W-A,576
YPL253C,chrXVI,-,71062,73006,71062,73006,1,"71062,","73006,",VIK1,1944
YPL196W,chrXVI,+,175042,175864,175042,175864,1,"175042,","175864,",OXR1,822
YPL156C,chrXVI,-,255912,256767,255912,256767,1,"255912,","256767,",PRM4,855
YPL191C,chrXVI,-,183596,184679,183596,184679,1,"183596,","184679,",YPL191C,1083
YPL221W,chrXVI,+,133042,135424,133042,135424,1,"133042,","135424,",FLC1,2382
YPL178W,chrXVI,+,212157,212784,212157,212784,1,"212157,","212784,",CBC2,627
YPL219W,chrXVI,+,136749,138228,136749,138228,1,"136749,","138228,",PCL8,1479
YPL166W,chrXVI,+,237337,237979,237337,237979,1,"237337,","237979,",ATG29,642
YPL183W-A,chrXVI,+,199094,199376,199094,199376,1,"199094,","199376,",RTC6,282
YPL222C-A,chrXVI,-,131869,132115,131869,132115,1,"131869,","132115,",YPL222C-A,246
YPL195W,chrXVI,+,176222,179021,176222,179021,1,"176222,","179021,",APL5,2799
YPL182C,chrXVI,-,203305,203689,203305,203689,1,"203305,","203689,",YPL182C,384
YPL206C,chrXVI,-,162631,163597,162631,163597,1,"162631,","163597,",PGC1,966
YPL214C,chrXVI,-,148568,150191,148568,150191,1,"148568,","150191,",THI6,1623
YPL209C,chrXVI,-,156489,157593,156489,157593,1,"156489,","157593,",IPL1,1104
YPL174C,chrXVI,-,220166,222773,220166,222773,1,"220166,","222773,",NIP100,2607
YPL162C,chrXVI,-,243205,244027,243205,244027,1,"243205,","244027,",YPL162C,822
YPL155C,chrXVI,-,257215,259336,257215,259336,1,"257215,","259336,",KIP2,2121
YPL211W,chrXVI,+,153494,154040,153494,154040,1,"153494,","154040,",NIP7,546
YPL220W,chrXVI,+,135789,136443,135789,136443,1,"135789,","136443,",RPL1A,654
YPL177C,chrXVI,-,213041,213962,213041,213962,1,"213041,","213962,",CUP9,921
YPL179W,chrXVI,+,208156,209806,208156,209806,1,"208156,","209806,",PPQ1,1650
YPL167C,chrXVI,-,232592,237107,232592,237107,1,"232592,","237107,",REV3,4515
YPL202C,chrXVI,-,168087,169338,168087,169338,1,"168087,","169338,",AFT2,1251
YPL187W,chrXVI,+,193647,194145,193647,194145,1,"193647,","194145,",MF%28ALPHA%291,498
YPL170W,chrXVI,+,228313,228772,228313,228772,1,"228313,","228772,",DAP1,459
YPL205C,chrXVI,-,163921,164266,163921,164266,1,"163921,","164266,",YPL205C,345
YPL199C,chrXVI,-,172032,172755,172032,172755,1,"172032,","172755,",YPL199C,723
YPL190C,chrXVI,-,185316,187725,185316,187725,1,"185316,","187725,",NAB3,2409
YPL201C,chrXVI,-,169769,171155,169769,171155,1,"169769,","171155,",YIG1,1386
YPL183C,chrXVI,-,199494,202536,199494,202536,1,"199494,","202536,",RTT10,3042
YPL215W,chrXVI,+,147415,148423,147415,148423,1,"147415,","148423,",CBP3,1008
YPL188W,chrXVI,+,191405,192650,191405,192650,1,"191405,","192650,",POS5,1245
YPL173W,chrXVI,+,223142,224036,223142,224036,1,"223142,","224036,",MRPL40,894
YPL163C,chrXVI,-,241917,242700,241917,242700,1,"241917,","242700,",SVS1,783
YPL212C,chrXVI,-,151514,153149,151514,153149,1,"151514,","153149,",PUS1,1635
YPL208W,chrXVI,+,157841,159593,157841,159593,1,"157841,","159593,",RKM1,1752
YPL189W,chrXVI,+,189153,190983,189153,190983,1,"189153,","190983,",GUP2,1830
